shipment_id,supplier_id,product_id_x,shipped_quantity,dispatch_date,expected_delivery_date,status_x,destination_warehouse,_ingested_at_x,_source_file_x,_pipeline_version_x,_fail_reason_x,receipt_id,product_id_y,received_quantity,actual_receipt_date,warehouse_id,status_y,_ingested_at_y,_source_file_y,_pipeline_version_y,_fail_reason_y,delay_days
SHP07680,S086,P011,253,2024-10-28,2024-11-01,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07680,P011,253,2024-11-05,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07684,S076,P043,497,2024-11-12,2024-11-17,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07684,P043,497,2024-11-21,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07689,S022,P009,291,2024-09-12,2024-09-17,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07689,P009,291,2024-09-21,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07691,S048,P024,256,2023-07-12,2023-07-17,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07691,P024,256,2023-07-21,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07696,S028,P032,479,2023-12-24,2023-12-29,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07696,P032,479,2024-01-02,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07706,S049,P039,254,2024-02-01,2024-02-06,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07706,P039,254,2024-02-10,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07723,S069,P039,165,2024-06-23,2024-06-27,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07723,P039,165,2024-07-01,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07728,S099,P071,382,2023-08-04,2023-08-08,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07728,P071,382,2023-08-13,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP07733,S063,P069,390,2024-04-04,2024-04-07,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07733,P069,390,2024-04-12,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP07736,S087,P077,380,2024-12-22,2024-12-25,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07736,P077,380,2024-12-31,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,6
SHP07741,S099,P081,73,2024-06-02,2024-06-06,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07741,P081,73,2024-06-10,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07750,S076,P003,253,2024-06-14,2024-06-17,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07750,P003,253,2024-06-22,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP07753,S052,P061,439,2023-06-22,2023-06-26,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07753,P061,439,2023-06-30,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07782,S038,P073,266,2024-07-08,2024-07-12,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07782,P073,266,2024-07-17,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP07792,S098,P054,335,2024-07-23,2024-07-27,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07792,P054,335,2024-07-31,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07799,S045,P064,493,2024-04-23,2024-04-26,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07799,P064,493,2024-05-01,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP07800,S027,P040,164,2024-12-10,2024-12-13,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07800,P040,164,2024-12-17,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07803,S038,P030,303,2024-02-28,2024-03-02,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07803,P030,303,2024-03-07,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP07808,S079,P056,220,2023-11-28,2023-12-01,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07808,P056,220,2023-12-06,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP07809,S059,P056,160,2024-08-24,2024-08-27,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07809,P056,160,2024-09-02,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,6
SHP07810,S070,P024,71,2023-09-14,2023-09-19,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07810,P024,71,2023-09-23,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07815,S076,P016,67,2024-06-12,2024-06-15,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07815,P016,67,2024-06-21,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,6
SHP07822,S046,P059,344,2023-02-26,2023-03-01,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07822,P059,344,2023-03-05,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07837,S038,P077,74,2023-12-10,2023-12-13,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07837,P077,74,2023-12-17,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07839,S067,P043,230,2024-06-23,2024-06-26,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07839,P043,230,2024-07-01,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP07840,S016,P079,434,2024-04-16,2024-04-21,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07840,P079,434,2024-04-25,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07841,S057,P080,497,2023-04-05,2023-04-10,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07841,P080,497,2023-04-14,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07847,S057,P058,57,2024-08-19,2024-08-23,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07847,P058,57,2024-08-28,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP07849,S072,P069,90,2024-12-09,2024-12-12,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07849,P069,90,2024-12-17,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP07860,S076,P090,292,2023-01-16,2023-01-19,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07860,P090,292,2023-01-24,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP07865,S018,P018,261,2023-10-04,2023-10-07,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07865,P018,261,2023-10-11,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07872,S051,P083,427,2023-01-15,2023-01-18,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07872,P083,427,2023-01-24,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,6
SHP07873,S086,P065,350,2023-10-13,2023-10-16,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07873,P065,350,2023-10-20,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07876,S067,P012,443,2023-11-12,2023-11-17,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07876,P012,443,2023-11-21,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07877,S033,P096,121,2024-12-25,2024-12-30,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07877,P096,121,2025-01-03,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07883,S080,P015,224,2024-11-23,2024-11-26,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07883,P015,224,2024-12-01,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP07894,S016,P016,314,2023-11-20,2023-11-23,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07894,P016,314,2023-11-27,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07899,S013,P016,463,2024-12-21,2024-12-25,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07899,P016,463,2024-12-30,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP07900,S086,P066,471,2024-07-10,2024-07-13,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07900,P066,471,2024-07-18,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP07902,S093,P036,287,2024-03-09,2024-03-13,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07902,P036,287,2024-03-18,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP07906,S048,P049,232,2024-02-18,2024-02-23,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07906,P049,232,2024-02-27,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07912,S078,P087,339,2024-07-12,2024-07-16,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07912,P087,339,2024-07-21,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP07915,S022,P091,471,2024-08-15,2024-08-19,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07915,P091,471,2024-08-23,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07916,S053,P061,226,2023-04-07,2023-04-10,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07916,P061,226,2023-04-15,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP07920,S016,P038,75,2023-11-06,2023-11-09,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07920,P038,75,2023-11-13,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07924,S007,P074,289,2023-04-08,2023-04-11,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07924,P074,289,2023-04-17,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,6
SHP07930,S011,P044,107,2024-11-05,2024-11-10,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07930,P044,107,2024-11-14,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07936,S055,P084,323,2024-07-03,2024-07-06,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07936,P084,323,2024-07-12,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,6
SHP07943,S085,P014,391,2024-02-05,2024-02-09,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07943,P014,391,2024-02-13,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07947,S034,P097,194,2023-04-24,2023-04-27,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07947,P097,194,2023-05-03,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,6
SHP07951,S100,P071,294,2023-12-22,2023-12-25,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07951,P071,294,2023-12-31,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,6
SHP07957,S040,P068,483,2024-08-26,2024-08-31,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07957,P068,483,2024-09-04,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07974,S037,P040,359,2023-05-23,2023-05-27,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07974,P040,359,2023-05-31,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP07975,S087,P026,284,2023-12-19,2023-12-22,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07975,P026,284,2023-12-28,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,6
SHP07979,S048,P002,229,2023-06-30,2023-07-04,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07979,P002,229,2023-07-09,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP07983,S077,P085,315,2024-10-04,2024-10-07,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07983,P085,315,2024-10-12,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP07986,S091,P084,237,2023-05-03,2023-05-06,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07986,P084,237,2023-05-11,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP07990,S047,P062,334,2024-04-14,2024-04-17,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07990,P062,334,2024-04-23,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,6
SHP07993,S050,P022,284,2023-09-25,2023-09-28,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP07993,P022,284,2023-10-02,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP08024,S077,P029,385,2024-08-03,2024-08-07,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08024,P029,385,2024-08-12,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP08048,S059,P087,103,2024-11-27,2024-11-30,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08048,P087,103,2024-12-06,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,6
SHP08059,S088,P027,170,2024-01-07,2024-01-11,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08059,P027,170,2024-01-16,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP08061,S086,P014,344,2024-04-23,2024-04-28,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08061,P014,344,2024-05-02,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP08063,S029,P038,356,2024-11-14,2024-11-17,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08063,P038,356,2024-11-22,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP08070,S002,P074,488,2023-12-17,2023-12-22,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08070,P074,488,2023-12-26,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP08075,S093,P028,372,2024-01-19,2024-01-22,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08075,P028,372,2024-01-26,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP08077,S060,P053,240,2024-05-11,2024-05-14,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08077,P053,240,2024-05-18,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP08081,S039,P027,415,2023-11-25,2023-11-30,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08081,P027,415,2023-12-04,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP08088,S066,P058,117,2023-05-17,2023-05-21,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08088,P058,117,2023-05-26,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP08089,S017,P057,414,2024-02-07,2024-02-11,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08089,P057,414,2024-02-16,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP08092,S085,P055,287,2023-09-04,2023-09-07,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08092,P055,287,2023-09-13,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,6
SHP08093,S062,P083,323,2024-05-07,2024-05-11,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08093,P083,323,2024-05-15,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP08095,S073,P042,343,2024-09-03,2024-09-08,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08095,P042,343,2024-09-12,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP08101,S056,P003,350,2023-08-08,2023-08-11,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08101,P003,350,2023-08-17,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,6
SHP08102,S097,P064,485,2023-05-13,2023-05-18,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08102,P064,485,2023-05-22,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP08105,S032,P013,429,2023-08-14,2023-08-17,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08105,P013,429,2023-08-22,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP08112,S011,P093,252,2024-08-20,2024-08-25,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08112,P093,252,2024-08-29,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP08115,S021,P007,413,2023-01-25,2023-01-29,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08115,P007,413,2023-02-03,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP08120,S029,P048,239,2023-07-01,2023-07-04,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08120,P048,239,2023-07-10,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,6
SHP08121,S094,P051,139,2024-03-09,2024-03-12,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08121,P051,139,2024-03-18,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,6
SHP08124,S065,P046,427,2024-05-17,2024-05-20,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08124,P046,427,2024-05-26,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,6
SHP08125,S011,P080,149,2023-05-20,2023-05-25,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08125,P080,149,2023-05-29,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP08128,S004,P014,171,2024-08-20,2024-08-23,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08128,P014,171,2024-08-28,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP08147,S096,P014,270,2024-07-21,2024-07-25,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08147,P014,270,2024-07-30,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP08148,S008,P008,187,2024-01-26,2024-01-29,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08148,P008,187,2024-02-02,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP08154,S096,P050,307,2023-09-22,2023-09-26,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08154,P050,307,2023-10-01,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,5
SHP08158,S040,P027,266,2024-07-22,2024-07-26,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08158,P027,266,2024-07-30,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP08162,S081,P067,162,2023-06-24,2023-06-29,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08162,P067,162,2023-07-03,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP08163,S067,P047,197,2023-02-06,2023-02-09,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08163,P047,197,2023-02-13,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP08164,S092,P002,420,2023-11-22,2023-11-27,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08164,P002,420,2023-12-01,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP08178,S070,P024,393,2024-02-26,2024-02-29,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08178,P024,393,2024-03-04,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP08189,S092,P022,308,2023-03-15,2023-03-19,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08189,P022,308,2023-03-23,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
SHP08194,S078,P058,384,2023-05-09,2023-05-14,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,,RCP08194,P058,384,2023-05-18,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0,,4
