receipt_id,shipment_id,product_id,received_quantity,actual_receipt_date,warehouse_id,status,_ingested_at,_source_file,_pipeline_version
RCP06812,SHP06812,P042,191,2024-01-02,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06813,SHP06813,P008,146,2024-01-11,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06814,SHP06814,P059,291,2023-08-02,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06815,SHP06815,P054,259,2023-07-22,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06816,SHP06816,P039,341,2024-05-27,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06817,SHP06817,P079,441,2024-01-04,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06818,SHP06818,P063,77,2023-07-26,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06819,SHP06819,P051,398,2024-04-30,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06820,SHP06820,P038,257,2024-04-07,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06821,SHP06821,P075,140,2023-02-27,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06822,SHP06822,P046,83,2024-05-24,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06823,SHP06823,P024,111,2024-03-04,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06824,SHP06824,P064,435,2024-12-25,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06825,SHP06825,P026,136,2023-07-18,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06826,SHP06826,P093,452,2024-01-11,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06827,SHP06827,P095,453,2024-03-12,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06828,SHP06828,P073,478,2024-05-09,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06829,SHP06829,P099,198,2023-06-16,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06830,SHP06830,P018,96,2023-08-21,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06831,SHP06831,P062,354,2024-01-29,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06832,SHP06832,P062,271,2023-12-03,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06833,SHP06833,P055,114,2023-05-29,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06834,SHP06834,P033,306,2024-07-16,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06835,SHP06835,P031,314,2023-01-13,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06836,SHP06836,P058,124,2023-09-28,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06837,SHP06837,P072,332,2023-03-27,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06838,SHP06838,P016,50,2024-12-17,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06839,SHP06839,P087,212,2023-02-09,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06840,SHP06840,P037,378,2024-03-17,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06841,SHP06841,P028,192,2024-04-09,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06842,SHP06842,P016,99,2023-11-19,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06843,SHP06843,P042,230,2024-07-23,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06844,SHP06844,P049,390,2024-07-21,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06845,SHP06845,P027,232,2023-09-11,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06846,SHP06846,P014,178,2023-02-07,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06847,SHP06847,P100,204,2024-08-28,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06848,SHP06848,P016,447,2023-09-09,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06849,SHP06849,P013,275,2023-08-09,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06850,SHP06850,P020,420,2023-11-24,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06851,SHP06851,P045,300,2023-10-05,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06852,SHP06852,P031,398,2023-12-03,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06853,SHP06853,P056,307,2023-07-07,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06854,SHP06854,P063,150,2024-01-25,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06855,SHP06855,P064,62,2023-07-11,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06856,SHP06856,P028,462,2024-05-01,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06857,SHP06857,P068,439,2024-08-02,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06858,SHP06858,P095,447,2023-06-23,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06859,SHP06859,P020,145,2024-12-01,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06860,SHP06860,P078,105,2024-03-25,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06861,SHP06861,P074,119,2024-11-14,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06862,SHP06862,P002,437,2023-03-23,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06863,SHP06863,P006,65,2024-03-13,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06864,SHP06864,P020,232,2023-09-16,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06865,SHP06865,P039,449,2024-01-21,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06866,SHP06866,P043,284,2023-08-09,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06867,SHP06867,P091,308,2023-07-13,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06868,SHP06868,P085,443,2023-02-28,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06869,SHP06869,P020,468,2023-12-27,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06870,SHP06870,P084,498,2023-04-19,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06871,SHP06871,P061,307,2024-05-22,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06872,SHP06872,P092,131,2024-08-25,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06873,SHP06873,P042,357,2023-10-22,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06874,SHP06874,P011,498,2024-02-23,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06875,SHP06875,P057,325,2023-12-27,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06876,SHP06876,P081,90,2023-04-24,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06877,SHP06877,P022,177,2023-12-01,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06878,SHP06878,P065,181,2023-02-07,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06879,SHP06879,P007,440,2023-12-09,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06880,SHP06880,P003,143,2024-08-16,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06881,SHP06881,P099,107,2024-08-25,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06882,SHP06882,P065,454,2023-10-20,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06883,SHP06883,P075,116,2023-05-10,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06884,SHP06884,P060,434,2023-02-23,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06885,SHP06885,P085,90,2024-09-26,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06886,SHP06886,P058,313,2024-03-14,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06887,SHP06887,P089,407,2024-10-21,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06888,SHP06888,P100,191,2024-12-12,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06889,SHP06889,P037,453,2023-07-22,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06890,SHP06890,P011,365,2024-12-12,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06891,SHP06891,P059,71,2024-03-20,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06892,SHP06892,P047,277,2023-01-09,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06893,SHP06893,P085,464,2024-04-12,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06894,SHP06894,P004,71,2024-08-16,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06895,SHP06895,P050,239,2024-03-01,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06896,SHP06896,P071,333,2024-10-10,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06897,SHP06897,P064,84,2023-10-11,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06898,SHP06898,P095,268,2023-03-06,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06899,SHP06899,P091,454,2023-05-18,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06900,SHP06900,P033,151,2024-06-24,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06901,SHP06901,P022,389,2024-03-27,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06902,SHP06902,P048,212,2023-09-05,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06903,SHP06903,P029,480,2023-03-12,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06904,SHP06904,P087,278,2023-05-10,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06905,SHP06905,P090,199,2023-07-23,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06906,SHP06906,P027,190,2024-04-28,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06907,SHP06907,P078,239,2024-11-06,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06908,SHP06908,P046,451,2024-08-02,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06909,SHP06909,P090,409,2024-05-28,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06910,SHP06910,P056,414,2024-08-15,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06911,SHP06911,P030,221,2023-03-20,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06912,SHP06912,P088,235,2023-04-18,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06913,SHP06913,P093,144,2023-10-23,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06914,SHP06914,P055,146,2024-12-12,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06915,SHP06915,P097,140,2024-09-09,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06916,SHP06916,P015,304,2024-05-28,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06917,SHP06917,P053,483,2023-06-24,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06918,SHP06918,P034,394,2024-09-19,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06919,SHP06919,P034,416,2023-09-07,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06920,SHP06920,P009,397,2023-02-05,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06921,SHP06921,P055,374,2024-01-18,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06922,SHP06922,P078,307,2023-01-26,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06923,SHP06923,P020,53,2024-12-27,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06924,SHP06924,P013,416,2024-03-12,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06925,SHP06925,P049,387,2023-05-30,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06926,SHP06926,P022,94,2024-01-08,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06927,SHP06927,P083,283,2024-12-21,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06928,SHP06928,P076,468,2023-04-17,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06929,SHP06929,P034,401,2023-09-14,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06930,SHP06930,P027,86,2023-10-19,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06931,SHP06931,P021,300,2024-09-01,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06932,SHP06932,P098,326,2023-05-12,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06933,SHP06933,P024,350,2023-10-06,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06934,SHP06934,P004,458,2023-02-25,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06935,SHP06935,P060,198,2024-11-22,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06936,SHP06936,P050,438,2023-02-03,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06937,SHP06937,P085,423,2024-07-27,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06938,SHP06938,P058,466,2024-05-15,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06939,SHP06939,P006,330,2023-08-10,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06940,SHP06940,P087,57,2023-05-08,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06941,SHP06941,P044,253,2024-06-29,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06942,SHP06942,P074,169,2024-10-10,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06943,SHP06943,P030,449,2024-01-25,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06944,SHP06944,P041,403,2024-12-03,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06945,SHP06945,P002,374,2024-09-27,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06946,SHP06946,P057,301,2024-09-10,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06947,SHP06947,P001,462,2023-03-03,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06948,SHP06948,P023,171,2024-11-20,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06949,SHP06949,P018,413,2024-12-05,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06950,SHP06950,P063,437,2024-04-04,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06951,SHP06951,P064,165,2023-03-18,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06952,SHP06952,P085,419,2024-01-06,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06953,SHP06953,P079,156,2023-08-02,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06954,SHP06954,P012,120,2024-05-19,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06955,SHP06955,P001,64,2023-11-02,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06956,SHP06956,P055,400,2024-09-18,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06957,SHP06957,P029,323,2024-04-25,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06958,SHP06958,P076,340,2024-01-15,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06959,SHP06959,P004,381,2023-09-29,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06960,SHP06960,P014,144,2023-09-02,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06961,SHP06961,P066,484,2024-01-02,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06962,SHP06962,P097,248,2023-07-18,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06963,SHP06963,P045,315,2024-08-02,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06964,SHP06964,P022,468,2024-01-05,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06965,SHP06965,P051,186,2023-07-08,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06966,SHP06966,P064,53,2023-10-05,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06967,SHP06967,P047,130,2023-05-06,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06968,SHP06968,P043,113,2023-08-30,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06969,SHP06969,P040,162,2023-11-26,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06970,SHP06970,P093,478,2024-08-12,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06971,SHP06971,P064,219,2024-09-29,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06972,SHP06972,P083,370,2024-01-08,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06973,SHP06973,P027,452,2023-03-28,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06974,SHP06974,P032,177,2025-01-07,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06975,SHP06975,P064,303,2023-01-12,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06976,SHP06976,P008,201,2023-05-07,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06977,SHP06977,P036,242,2023-12-04,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06978,SHP06978,P042,97,2024-03-15,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06979,SHP06979,P007,460,2024-10-04,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06980,SHP06980,P064,482,2024-07-04,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06981,SHP06981,P027,392,2023-12-28,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06982,SHP06982,P096,262,2023-04-20,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06983,SHP06983,P054,160,2023-03-12,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06984,SHP06984,P046,285,2023-09-26,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06985,SHP06985,P055,345,2024-01-30,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06986,SHP06986,P004,81,2023-08-29,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06987,SHP06987,P031,390,2024-05-28,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06988,SHP06988,P056,499,2023-11-09,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06989,SHP06989,P005,198,2023-01-09,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06990,SHP06990,P099,341,2023-02-18,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06991,SHP06991,P085,352,2023-01-30,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06992,SHP06992,P016,374,2024-01-22,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06993,SHP06993,P067,455,2024-04-26,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06994,SHP06994,P035,260,2023-12-26,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06995,SHP06995,P093,485,2023-11-20,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06996,SHP06996,P058,362,2023-11-22,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06997,SHP06997,P078,240,2024-08-22,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06998,SHP06998,P065,56,2024-03-07,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP06999,SHP06999,P067,389,2023-11-18,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP07000,SHP07000,P028,79,2023-06-11,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP07001,SHP07001,P002,91,2024-09-23,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP07002,SHP07002,P052,138,2024-12-18,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
